
0
5049.3
6064.9
5203.4
-3713.1
3356.5
9447.3
4587.6
7692.6
6048.6
9278.9
8115.9
5355.6
-1644
3317.1
6404.4
5501.9
5441.1
5625.6
313.18
4776.5
5882.1
9310.9
4449.4
10991
5069.9
5367.2
4910.3
6430.2
7598.8
5515.1
6568.6
6057.1
5911.3
6230.3
4889.6
4160.6
5740
4208.4
6088.4
5043
5522.5
65.647
9465.5
6052.1
5971.4
3741.8
7659.2
5515.5
-11806
6983.4
5684.8
-32768
6096
-1155.9
4341.9
6787.9
15802
3390.4
6853.5
4960.2
8205.4
5954.9
3950.1
6180.8
3764.8
7976.5
2231.3
5311.2
916.76
9088.9
7592.4
7205.7
18328
4715.8
6630.6
2865.1
11905
-2010.8
6565.8
5236.6
5506.9
5261
2189.6
-204.94
6781.5
7067.1
6018.8
7056.8
6804.1
9105.5
6968.4
6190.6
1952.6
6373.2
-20666
8525.7
8476.4
4522.9
7378.6
-730.18
5954.5
10354
9989.8
5926.3
6923.8
6783.4
6313
6794.6
9993.4
-1483.6
3779.7
7079.1
3326.2
9877.3
-1442.1
7219
6271.8
6633.2
-8683.6
5315.6
5676.6
5538
5185.1
4822.4
6209.9
4240
6416.4
12430
-727.18
7966.5
5552
5645.2
6360.5
6824.8
-9240
4777.3
10545
8782.8
6231.8
5899.9
6157.6
5246.4
4521.4
-153
4597.9
-779.24
6149.2
-2267.7
4904.5
5106.2
7221.4
4267.4
6382.4
-2729.9
4882.9
5747.9
10041
12017
4628.6
6230.6
-1154.8
3614.3
-32768
6327.8
5533.1
-630.65
6361.1
1104.2
7878.4
32767
2566.6
5536.2
6309.5
5807.7
5418.9
8068.1
5935.3
6927.5
3797.9
6048.8
4834.6
5539.7
3956.8
6649.5
5393.1
7478.6
7687.5
6420.2
6292.2
6637.2
4749.3
5361.4
2080.8
4660.2
7840.9
6717.6
12279
5999.1
5644.4
6959.1
5396.8
4819.5
5778.7
10314
5226.5
-12506
5714.3
6936.5
7520.5
5487.1
2413.9
3705.5
5260.6
6345
7541.8
7115.8
6894.2
9924.2
4549.9
5381.2
7165.2
2012.4
7358.7
7471.3
5434.6
2287.3
5713.2
6625.4
6992.8
1738
3364.6
-4571.1
4158.1
5972.1
5285.2
7054.9
4109.3
5499.7
8443.8
6070.9
2196.6
4620.8
4682.4
5299.1
5493.2
6093.6
8860.6
7060.3
3291.2
5115.1
11078
8279.8
1616.9
4005.5
5588.2
5960.7
5726.5
6994.1
5309.1
5694.1
811.65
3950.8
5395.5
5374.5
638
1421.2
4697.3
16534
610.06
9058.5
9842.8
6924.1
7501.8
3944.9
6786.1
7312.8
4733.6
13714
8053.1
5264.2
3304.6
5859.6
6613.4
-1947.1
5410.7
6227
5899.7
7362.1
4762.7
3647.8
7155
6948.1
5699.9
5683.2
7470.1
3413.5
4688.8
5097.2
5953
6241.5
6406.4
7429.6
5691.8
5295.8
4439.3
4735.9
5426.3
5568.9
-8712.4
4788.3
7719.9
5029.1
11349
1460.6
6194.4
10853
5578.7
-1365.7
4530
-5415.6
-131.71
2013.9
5405.2
5598.1
2310.9
5418.1
6720.8
4493.4
6358.2
7083.8
7917.8
9099.1
9841.2
6463.4
5681.4
5324.3
4666.6
9652.4
4064.2
6285.6
5626.2
6110.6
2159.5
5571.5
7926.8
7390.6
4832.2
5129.2
1700.4
5561.8
-1305.9
1339.8
-6856.6
-5350.8
7440.8
6887.6
6082.4
5660.8
6808.2
-10204
5234.2
4035.5
5748.4
6870.2
6655
6770.9
6559.4
6187.1
4573.6
5856.9
5913.1
-32768
6132.7
-372.41
